Adsorbent,Pyrolysis temperature ,Pyrolysis time,C,H,O,N,(O+N)/C,Ash,H/C,O/C,N/C,Surface area,Pore volume,Average pore size,Pollutant,Adsorption time,Initial concentration,Solution pH,RPM,Volume,Adsorbent dosage,Adsorption temperature,Ion concentration,Humic acid,Wastewater type,Adsorption type,_condition_signature,n_replicates,Capacity,capacity_mean,capacity_std,capacity_min,capacity_max,capacity_spread,Final concentration
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,CBZ,30,30.0,7,200,0.025,0.05,25,0.0,0,Synthetic,Single,16483003438161415621,2,181.87830689999998,181.87830689999998,25.347346223895865,163.9550265,199.8015873,35.84656079999999,20.906084655
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,CBZ,30,50.0,7,200,0.025,0.05,25,0.0,0,Synthetic,Single,5529335227407568016,2,220.23809525000001,220.23809525000001,11.504515112058971,212.1031746,228.3730159,16.269841300000024,38.98809524
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,CBZ,30,80.0,7,200,0.025,0.05,25,0.0,0,Synthetic,Single,11766539236647436943,2,262.30158730000005,262.30158730000005,4.208968969305965,259.3253968,265.2777778,5.952381000000003,66.884920635
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,CBZ,30,100.0,7,200,0.025,0.05,25,0.0,0,Synthetic,Single,17960964911523957886,2,312.3015873,312.3015873,9.259731591051759,305.7539683,318.8492063,13.095237999999995,84.384920635
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,IBF,30,10.0,3,200,0.025,0.05,25,0.0,0,Synthetic,Single,3362966868846917119,1,93.33333333,93.33333333,0.0,93.33333333,93.33333333,0.0,5.333333333
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,IBF,30,10.0,5,200,0.025,0.05,25,0.0,0,Synthetic,Single,10214953978975615041,1,40.0,40.0,0.0,40.0,40.0,0.0,8.0
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,IBF,30,10.0,9,200,0.025,0.05,25,0.0,0,Synthetic,Single,4686674380554140105,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,ATE,30,10.0,3,200,0.025,0.05,25,0.0,0,Synthetic,Single,1995009559977092554,1,43.11111111,43.11111111,0.0,43.11111111,43.11111111,0.0,7.844444444
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,ATE,30,10.0,5,200,0.025,0.05,25,0.0,0,Synthetic,Single,11231203699119846904,1,65.33333333,65.33333333,0.0,65.33333333,65.33333333,0.0,6.733333333
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,ATE,30,10.0,9,200,0.025,0.05,25,0.0,0,Synthetic,Single,5188305640107864880,1,87.55555556,87.55555556,0.0,87.55555556,87.55555556,0.0,5.622222222
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,CBZ,30,10.0,3,200,0.025,0.05,25,0.0,0,Synthetic,Single,3952382003531286984,1,90.27777778,90.27777778,0.0,90.27777778,90.27777778,0.0,5.486111111
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,CBZ,30,10.0,5,200,0.025,0.05,25,0.0,0,Synthetic,Single,4896586367922840538,1,104.9603175,104.9603175,0.0,104.9603175,104.9603175,0.0,4.751984127
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,CBZ,30,10.0,9,200,0.025,0.05,25,0.0,0,Synthetic,Single,11384222668087131602,1,100.1984127,100.1984127,0.0,100.1984127,100.1984127,0.0,4.990079365
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,IBF,30,10.0,7,200,0.025,0.05,15,0.0,0,Synthetic,Single,3377592302538614016,1,53.33333333,53.33333333,0.0,53.33333333,53.33333333,0.0,7.333333333
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,IBF,30,10.0,7,200,0.025,0.05,35,0.0,0,Synthetic,Single,845630297325434456,1,53.33333333,53.33333333,0.0,53.33333333,53.33333333,0.0,7.333333333
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,IBF,30,10.0,7,200,0.025,0.05,45,0.0,0,Synthetic,Single,18390119854474175428,1,53.33333333,53.33333333,0.0,53.33333333,53.33333333,0.0,7.333333333
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,ATE,30,10.0,7,200,0.025,0.05,15,0.0,0,Synthetic,Single,14430101410480171177,1,56.44444444,56.44444444,0.0,56.44444444,56.44444444,0.0,7.177777778
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,ATE,30,10.0,7,200,0.025,0.05,35,0.0,0,Synthetic,Single,14133551556102765281,1,78.66666667,78.66666667,0.0,78.66666667,78.66666667,0.0,6.066666667
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,ATE,30,10.0,7,200,0.025,0.05,45,0.0,0,Synthetic,Single,17470192116320297069,1,87.55555556,87.55555556,0.0,87.55555556,87.55555556,0.0,5.622222222
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,CBZ,30,10.0,7,200,0.025,0.05,15,0.0,0,Synthetic,Single,8046438986524366503,1,85.51587302,85.51587302,0.0,85.51587302,85.51587302,0.0,5.724206349
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,CBZ,30,10.0,7,200,0.025,0.05,35,0.0,0,Synthetic,Single,12442700924080624495,1,105.7539683,105.7539683,0.0,105.7539683,105.7539683,0.0,4.712301587
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,CBZ,30,10.0,7,200,0.025,0.05,45,0.0,0,Synthetic,Single,18023022812445526267,1,115.2777778,115.2777778,0.0,115.2777778,115.2777778,0.0,4.236111111
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,IBF,30,10.0,7,200,0.025,0.05,25,0.1,0,Synthetic,Single,15692072845673287555,2,33.333333335,33.333333335,9.42809041346361,26.66666667,40.0,13.333333329999999,8.3333333335
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,IBF,30,10.0,7,200,0.025,0.05,25,0.2,0,Synthetic,Single,16526967940655265578,1,66.66666667,66.66666667,0.0,66.66666667,66.66666667,0.0,6.666666667
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,IBF,30,10.0,7,200,0.025,0.05,25,0.3,0,Synthetic,Single,4448723687589381179,1,80.0,80.0,0.0,80.0,80.0,0.0,6.0
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,IBF,30,10.0,7,200,0.025,0.05,25,0.4,0,Synthetic,Single,470412453618795009,2,60.0,60.0,9.428090420534676,53.33333333,66.66666667,13.333333339999996,7.0
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,IBF,30,10.0,7,200,0.025,0.05,25,0.5,0,Synthetic,Single,12604495413700129863,2,60.0,60.0,9.428090420534676,53.33333333,66.66666667,13.333333339999996,7.0
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,ATE,30,10.0,7,200,0.025,0.05,25,0.1,0,Synthetic,Single,13494683973241086598,1,29.77777778,29.77777778,0.0,29.77777778,29.77777778,0.0,8.511111111
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,ATE,30,10.0,7,200,0.025,0.05,25,0.2,0,Synthetic,Single,3711581686983402663,1,38.66666667,38.66666667,0.0,38.66666667,38.66666667,0.0,8.066666667
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,ATE,30,10.0,7,200,0.025,0.05,25,0.3,0,Synthetic,Single,6364795859048062958,1,56.44444444,56.44444444,0.0,56.44444444,56.44444444,0.0,7.177777778
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,ATE,30,10.0,7,200,0.025,0.05,25,0.4,0,Synthetic,Single,5612886107461592952,1,47.55555556,47.55555556,0.0,47.55555556,47.55555556,0.0,7.622222222
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,ATE,30,10.0,7,200,0.025,0.05,25,0.5,0,Synthetic,Single,11185095956123290698,1,56.44444444,56.44444444,0.0,56.44444444,56.44444444,0.0,7.177777778
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,CBZ,30,10.0,7,200,0.025,0.05,25,0.1,0,Synthetic,Single,10081020607862337644,1,92.65873016,92.65873016,0.0,92.65873016,92.65873016,0.0,5.367063492
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,CBZ,30,10.0,7,200,0.025,0.05,25,0.2,0,Synthetic,Single,5234732998463637097,1,82.34126984,82.34126984,0.0,82.34126984,82.34126984,0.0,5.882936508
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,CBZ,30,10.0,7,200,0.025,0.05,25,0.3,0,Synthetic,Single,4733785294277631876,1,99.4047619,99.4047619,0.0,99.4047619,99.4047619,0.0,5.029761905
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,CBZ,30,10.0,7,200,0.025,0.05,25,0.4,0,Synthetic,Single,7970877424709175138,1,109.3253968,109.3253968,0.0,109.3253968,109.3253968,0.0,4.533730159
PAC,600,240,85.02,0.76,3.86,0.32,0.049164902,10.04,0.009,0.036,0.004,957.6,0.676,2.825,CBZ,30,10.0,7,200,0.025,0.05,25,0.5,0,Synthetic,Single,4370339394921718160,1,102.9761905,102.9761905,0.0,102.9761905,102.9761905,0.0,4.851190476
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,CBZ,1440,1.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,14911318710194269813,11,1.701705289,1.5047512789090909,0.5048985281329104,0.250822963,2.141347199,1.890524236,0.914914736
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,CBZ,1440,2.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,15172950716898765317,3,2.986129606,2.843750774666667,0.39381819799208534,2.398544014,3.146578704,0.7480346899999999,1.85069352
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,CBZ,1440,3.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,8923281706793618176,3,4.550341014,4.432363802666667,0.6014276223055521,3.780689599,4.966060795,1.1853711959999997,2.772482949
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,CBZ,1440,5.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,12751024084289299502,3,6.269938692,5.965393862,0.6002307792913841,5.273940287,6.352302607,1.07836232,4.686503065
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,CBZ,1440,7.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,17356668411832435303,3,9.205189907,8.766098196666666,0.8378905928218928,7.799920238,9.293184445,1.4932642069999993,6.539740505
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,CBZ,1440,10.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,17022930429267591015,3,15.24912634,14.967748403333333,0.6901922639320293,14.18131552,15.47280335,1.2914878299999994,9.237543683
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,IBF,1440,1.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,9944425905992210418,11,1.354533944,1.3618299907272728,0.573727057163676,0.609891931,2.295010614,1.6851186830000002,0.932273303
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,IBF,1440,2.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,6817732348770230722,3,2.224219221,2.204146322666667,0.045734188547235155,2.151808277,2.23641147,0.08460319299999997,1.888789039
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,IBF,1440,3.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,12470637973073326627,3,4.747439987,4.7383377179999995,0.10480528519147099,4.629278166,4.838295001,0.2090168349999999,2.762628001
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,IBF,1440,5.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,273233521355252905,3,4.810588973,4.865434134333333,0.1064646778766161,4.797574325,4.988139105,0.19056477999999988,4.759470551
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,IBF,1440,7.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,13537361827154125388,3,9.639270701,9.651066389333332,0.23339345013851315,9.423794448,9.890134019,0.4663395709999989,6.518036465
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,IBF,1440,10.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,4733252306193672524,3,12.47772539,12.464439273333333,0.2750733764588113,12.18296359,12.73262884,0.5496652500000003,9.37611373
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,EE2,1440,1.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,16052808257232937034,12,3.1254963815,2.7816899006666667,0.9009350213319961,1.198269973,3.526127127,2.327857154,0.8437251809999999
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,EE2,1440,2.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,16913324282636799098,3,4.098432077,4.136549087,0.1950672181640629,3.96335375,4.347861434,0.38450768400000035,1.795078396
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,EE2,1440,3.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,3735963963119871307,3,5.971601588,5.815939566666667,0.4806262376092559,5.276775074,6.199442038,0.9226669640000003,2.701419921
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,EE2,1440,5.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,16049071684720273553,3,11.87269702,11.391973819999999,1.118799644968101,10.11315589,12.19006855,2.0769126599999996,4.406365149
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,EE2,1440,7.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,226352991503636996,3,15.33118162,14.71302225,1.3310717637286662,13.18527063,15.6226145,2.4373438699999994,6.233440919
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,EE2,1440,10.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,5943568599215469316,3,35.17442406,32.43620896,7.710749861719169,23.7300518,38.40415102,14.674099220000002,8.241278797
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,CBZ,1440,1.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Competative,6666141799625721275,12,1.836464532,1.9110385698333336,0.2962025895975249,1.503021529,2.329974509,0.82695298,0.908176773
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,CBZ,1440,2.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Competative,6622726109694478891,3,4.458676677,4.444854557333333,0.04603278471799057,4.393494324,4.482392671,0.08889834700000065,1.777066166
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,CBZ,1440,3.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Competative,3172057053019983738,3,8.136218698,6.195014455,3.451026158379474,2.21054835,8.238276317,6.027727967000001,2.593189065
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,CBZ,1440,5.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Competative,3607375108955822964,3,12.91099699,12.57180734,0.6535094651668342,11.81844252,12.98598251,1.1675399899999999,4.35445015
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,CBZ,1440,7.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Competative,6097695069554408769,3,16.55261964,15.848912579999999,1.436375848593131,14.19637736,16.79774074,2.6013633799999987,6.172369018
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,CBZ,1440,10.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Competative,5041461343230810689,3,18.07785321,19.736765723333335,3.161184162310147,17.75035759,23.38208637,5.6317287799999995,9.096107339
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,IBF,1440,1.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Competative,1464976994540711640,12,1.371876463,1.4477179485,0.2211037148333829,1.216063501,1.854752198,0.6386886969999999,0.9314061764999999
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,IBF,1440,2.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Competative,5695756172950845704,3,4.287896788,4.249811126000001,0.06912919779344837,4.170015042,4.291521548,0.12150650600000024,1.785605161
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,IBF,1440,3.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Competative,5243697189417312221,3,6.555091085,6.59863416,0.2650373668941513,6.358064686,6.882746709,0.5246820230000004,2.672245446
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,IBF,1440,5.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Competative,13872967388878897199,3,7.544942567,7.564258403666667,0.06539414368485469,7.510697908,7.637134736,0.1264368280000001,4.622752872
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,IBF,1440,7.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Competative,8788554188202958118,3,10.62496706,10.832678526666667,0.3979659426554098,10.58154292,11.2915256,0.7099826799999995,6.468751647
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,IBF,1440,10.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Competative,3170997665547060262,3,22.99723886,22.845426006666667,0.6017177226842491,22.18234085,23.35669831,1.1743574599999995,8.850138057
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,EE2,1440,1.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Competative,10743316533365414960,12,3.037106719,3.2512765905833336,0.8201427375964963,2.094068136,4.396287011,2.302218875,0.848144664
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,EE2,1440,2.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Competative,14171708123433314304,3,7.321453978,7.322243632666667,0.0047494347108565415,7.317938517,7.327338403,0.009399885999999746,1.633927301
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,EE2,1440,3.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Competative,1490316425837309541,3,10.6934781,10.574171153333333,0.2963154631998108,10.23679976,10.7922356,0.5554358399999995,2.465326095
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,EE2,1440,5.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Competative,14742928933519509783,3,9.840775197,9.723266270000002,0.30285250209316855,9.379269143,9.94975447,0.5704853270000001,4.50796124
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,EE2,1440,7.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Competative,8903882434599420702,3,14.60307758,9.001056708666667,9.882966565484775,-2.410183094,14.81027564,17.220458734,6.269846121
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,EE2,1440,10.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Competative,3328137634557139998,3,23.02853808,32.89480094,18.64030519188108,21.26129057,54.39457417,33.1332836,8.848573096
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,CBZ,30,1.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,756346644715971971,2,1.136038085,1.136038085,0.006372451968907427,1.131532081,1.140544089,0.009012008000000016,0.9431980959999999
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,CBZ,60,1.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,11332821892422755296,2,1.279360301,1.279360301,0.20906067362547354,1.131532081,1.427188521,0.2956564399999999,0.9360319850000001
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,CBZ,180,1.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,4926417256999546223,2,1.3857911035,1.3857911035,0.16966699470578117,1.265818421,1.505763786,0.23994536499999986,0.930710445
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,CBZ,360,1.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,15961279181779596814,2,1.4825667515,1.4825667515,0.00850097843767414,1.476555652,1.488577851,0.012022199000000011,0.925871662
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,CBZ,540,1.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,6444973719997526114,2,1.685762593,1.685762593,0.01875353673987965,1.67250184,1.699023346,0.026521505999999917,0.9157118705
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,CBZ,720,1.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,14117925423551221353,2,1.70572533,1.70572533,0.08222675633577438,1.647582233,1.763868427,0.11628619399999995,0.9147137335
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,CBZ,960,1.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,11263204037931154853,2,1.723144655,1.723144655,0.014879055441025945,1.712623574,1.733665736,0.021042162000000086,0.913842767
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,IBF,30,1.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,14818519241606028332,2,1.8789777195,1.8789777195,0.46325558206403444,1.551406556,2.206548883,0.6551423269999999,0.906051114
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,IBF,60,1.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,4024643699089491103,2,1.9913584165000002,1.9913584165000002,0.171742310682157,1.869918264,2.112798569,0.24288030500000013,0.9004320795
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,IBF,180,1.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,16281823845909795408,2,2.1007705555,2.1007705555,0.1882371744146588,1.967666773,2.233874338,0.2662075650000002,0.8949614720000001
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,IBF,360,1.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,929678609892177337,2,2.1016965585,2.1016965585,0.17322680075908514,1.979206713,2.224186404,0.24497969100000017,0.894915172
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,IBF,540,1.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,8555258989136366725,2,2.1480034100000003,2.1480034100000003,0.3570388698243798,1.895538804,2.400468016,0.504929212,0.8925998294999999
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,IBF,720,1.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,17163293974637512094,2,2.171664967,2.171664967,0.16196547543755727,2.057138081,2.286191853,0.22905377199999988,0.8914167515
Pristine SCG biochar,800,120,81.2,1.4,2.2,2.6,0.0591133,12.6,0.017,0.027,0.032,4.0,0.006,5.818,IBF,960,1.0,7,160,0.02,0.05,25,0.0,0,Synthetic,Single,1719341260972599938,2,2.263175489,2.263175489,0.04309277298807429,2.232704297,2.293646681,0.06094238399999963,0.8868412255
